Acc_x (mg),Acc_y (mg),Acc_z (mg),Gyro_x(rad/s),Gyro_y(rad/s),Gyro_z(rad/s),dt(s),Roll(degree),Pitch(degree),Yaw(degree)
142.264519,942.429869,237.462096,0.267114,0.062027,-0.161458,0.002425,79.520804,-8.811277,109.433637
128.477306,947.286016,228.512684,0.284983,0.085289,-0.174356,0.00245,79.536625,-8.779179,109.449603
113.103953,949.915988,218.101213,0.297812,0.077782,-0.191176,0.00245,79.557897,-8.740129,109.463563
100.719863,951.006808,204.634317,0.307586,0.047428,-0.204884,0.00245,79.585532,-8.696198,109.472281
91.14202,952.912948,188.225605,0.308961,0.004385,-0.217333,0.00245,79.61962,-8.648791,109.473876
83.211323,951.62652,172.070659,0.305142,-0.029946,-0.226797,0.002425,79.658555,-8.599028,109.469737
77.659834,953.24087,157.974624,0.299644,-0.042164,-0.228878,0.00245,79.701895,-8.547461,109.463145
68.936066,954.885341,146.956041,0.288343,-0.03847,-0.224561,0.00245,79.747049,-8.49381,109.456687
62.83553,956.85982,138.270653,0.275514,-0.022427,-0.216719,0.00245,79.792773,-8.439113,109.452297
54.294778,960.482729,134.044863,0.262074,0.000048,-0.204859,0.002425,79.83711,-8.383195,109.451173
44.411908,964.797089,129.542624,0.250925,0.016062,-0.188867,0.00245,79.881275,-8.325808,109.452516
36.664226,970.040472,124.819659,0.236569,0.022816,-0.172851,0.00245,79.924785,-8.268182,109.455009
28.611518,977.949319,125.296122,0.22649,0.014592,-0.152505,0.00245,79.966918,-8.211163,109.456898
27.574427,982.149316,122.082939,0.214424,0.003241,-0.128186,0.00245,80.00849,-8.157719,109.45769
26.659346,982.108935,119.316387,0.201137,-0.015025,-0.100469,0.002475,80.049371,-8.108414,109.456555
26.964373,980.576373,115.698559,0.187698,-0.029888,-0.070542,0.00245,80.089214,-8.064104,109.45396
28.916545,977.694608,110.887025,0.172425,-0.045031,-0.042093,0.002425,80.128155,-8.025027,109.449802
35.688141,974.294492,109.08696,0.154557,-0.058295,-0.0143,0.00245,80.165199,-7.992523,109.44443
43.86286,977.095494,108.365388,0.135466,-0.059499,0.014908,0.00245,80.199618,-7.966879,109.439588
53.684724,985.788224,110.842876,0.122026,-0.044257,0.051583,0.00245,80.231043,-7.949098,109.437858
64.970717,992.322267,113.440658,0.112863,-0.027397,0.087381,0.00245,80.259953,-7.939435,109.439451
74.914592,992.699997,119.043417,0.1037,-0.029524,0.109158,0.002425,80.285493,-7.935845,109.44149
85.956564,991.267306,123.281631,0.095911,-0.053641,0.124365,0.00245,80.308878,-7.938648,109.440778
102.244998,988.08867,123.476002,0.085831,-0.090574,0.132017,0.00245,80.331194,-7.948645,109.435125
118.777452,984.272799,121.578423,0.076973,-0.130546,0.134563,0.00245,80.353339,-7.96529,109.423893
137.079063,978.0233,121.240513,0.062617,-0.161809,0.13476,0.00245,80.373787,-7.988697,109.408324
152.086384,972.130916,122.0516,0.048566,-0.180248,0.127769,0.00245,80.392012,-8.016501,109.390085
166.849683,967.666895,122.383114,0.035432,-0.178987,0.117711,0.002425,80.407972,-8.047457,109.371995
180.331869,967.738808,125.282384,0.023061,-0.163695,0.102003,0.002475,80.420947,-8.080402,109.355487
190.641776,963.497019,128.673747,0.009469,-0.13464,0.082464,0.002425,80.430167,-8.112938,109.343022
194.119082,961.149989,134.138706,-0.001222,-0.09631,0.058825,0.00245,80.435273,-8.142504,109.33551
193.448023,960.749768,141.188182,-0.009774,-0.060892,0.03623,0.002475,80.436177,-8.16779,109.332724
192.349927,960.848886,147.978812,-0.017105,-0.03563,0.008114,0.002425,80.433586,-8.187942,109.333124
188.506589,965.762551,156.149327,-0.021229,-0.023232,-0.020665,0.002475,80.42775,-8.202153,109.334948
183.687164,971.340558,165.227593,-0.023978,-0.02211,-0.052874,0.002425,80.419203,-8.209952,109.336499
179.111762,973.894577,170.902169,-0.023367,-0.026714,-0.084073,0.002425,80.409314,-8.211923,109.336914
169.594924,977.054955,174.525832,-0.019701,-0.028161,-0.114688,0.002475,80.398993,-8.206268,109.336526
162.518302,977.772855,177.075329,-0.013745,-0.021026,-0.141094,0.002425,80.388877,-8.194881,109.336623
151.720351,981.409792,177.865704,-0.006414,0.001616,-0.163392,0.00245,80.379354,-8.176202,109.339349
137.079063,979.473995,177.035702,0.005345,0.035474,-0.178667,0.00245,80.371055,-8.150209,109.346414
120.119571,979.824521,178.747101,0.014661,0.071602,-0.188233,0.002425,80.362939,-8.117069,109.35825
103.831137,979.210066,179.229592,0.023061,0.093424,-0.195664,0.002475,80.355371,-8.076863,109.373236
84.675451,980.510136,180.098468,0.031156,0.102945,-0.198137,0.002425,80.348659,-8.030733,109.389207
68.570034,982.409222,178.413423,0.037417,0.094531,-0.201052,0.00245,80.343662,-7.979177,109.403989
54.233773,984.812071,177.786449,0.041846,0.081872,-0.195236,0.00245,80.339883,-7.924376,109.417083
42.581747,988.901377,176.113827,0.046123,0.069775,-0.186465,0.002475,80.337704,-7.867328,109.428697
33.491947,993.257624,176.508966,0.049483,0.063037,-0.168437,0.002425,80.336195,-7.810796,109.439553
23.060029,996.729557,176.132743,0.053453,0.062127,-0.144493,0.00245,80.335519,-7.754319,109.450912
13.909224,998.736514,178.796603,0.058646,0.054818,-0.117344,0.00245,80.334906,-7.699155,109.461992
9.516837,998.61622,176.637917,0.0617,0.035669,-0.089206,0.00245,80.335671,-7.647232,109.470972
8.174719,999.23877,177.723849,0.063075,0.006255,-0.05877,0.002425,80.336737,-7.600122,109.476555
10.675939,997.306645,177.145351,0.065519,-0.024672,-0.027905,0.00245,80.338724,-7.558975,109.478597
14.214251,996.307871,172.587486,0.065519,-0.052815,0.005809,0.00245,80.342493,-7.524484,109.477329
20.009761,995.067195,171.732539,0.067504,-0.076533,0.040718,0.00245,80.347045,-7.497393,109.473556
29.587604,996.222027,169.747609,0.067657,-0.092589,0.077738,0.00245,80.352457,-7.478957,109.468334
43.130796,995.082537,168.728413,0.068878,-0.102857,0.112821,0.00245,80.358347,-7.470003,109.462479
55.331869,995.346562,171.610081,0.072697,-0.110329,0.144011,0.002425,80.363816,-7.469182,109.456502
69.668131,997.4195,173.725469,0.076515,-0.117752,0.170977,0.00245,80.369351,-7.476975,109.45014
85.163494,1000.625998,173.41231,0.083387,-0.131125,0.193881,0.00245,80.376262,-7.492988,109.442419
101.512933,1000.597383,172.465685,0.092093,-0.149826,0.212084,0.00245,80.384932,-7.516979,109.432482
120.79063,998.515692,172.792021,0.096216,-0.169544,0.226597,0.002425,80.39413,-7.549014,109.420292
138.360176,993.155589,170.532245,0.100798,-0.187089,0.235188,0.00245,80.404745,-7.588545,109.405673
157.027818,990.177817,168.267291,0.104769,-0.202153,0.241224,0.00245,80.416677,-7.635012,109.389019
174.65837,988.630571,163.643444,0.108129,-0.208363,0.23961,0.002475,80.430647,-7.687144,109.371097
194.058077,987.71397,161.673951,0.110572,-0.208779,0.231355,0.00245,80.445368,-7.743535,109.353024
208.150317,987.494655,157.800194,0.110725,-0.199546,0.216736,0.002425,80.460984,-7.801412,109.335905
219.558321,986.756235,155.872493,0.111794,-0.17552,0.1979,0.00245,80.476982,-7.859747,109.321449
229.929234,986.002475,156.948919,0.112252,-0.147899,0.179122,0.00245,80.492126,-7.917739,109.310464
234.19961,989.910682,156.048413,0.115612,-0.120423,0.152938,0.00245,80.507696,-7.972203,109.30264
238.347975,993.69276,154.617037,0.11943,-0.098328,0.123609,0.00245,80.524017,-8.022821,109.297135
238.591996,995.651993,154.011335,0.125386,-0.082715,0.091819,0.002425,80.541029,-8.068199,109.293073
236.090776,994.641549,152.709101,0.129204,-0.073706,0.056754,0.00245,80.558917,-8.107779,109.289373
233.772572,995.471552,150.773305,0.132564,-0.072192,0.020873,0.00245,80.577906,-8.141425,109.284968
162.762323,1011.312666,110.751469,-0.160818,-0.715127,-0.147966,0.2789,79.054807,-7.982052,98.164819
151.415325,1007.791887,126.029539,-0.16204,-0.686054,-0.15354,0.002425,79.062008,-7.983269,98.069065
140.67838,1007.341218,140.774478,-0.160055,-0.669748,-0.158186,0.00245,79.064404,-7.979955,97.975143
127.562225,1005.42764,151.604622,-0.155626,-0.662152,-0.16315,0.002425,79.063965,-7.971734,97.883553
119.570522,1002.849064,165.53716,-0.151197,-0.660848,-0.162687,0.00245,79.059495,-7.961059,97.791855
114.141044,997.451129,178.933746,-0.14463,-0.655749,-0.16102,0.00245,79.051373,-7.948947,97.701532
108.162518,990.753221,196.537013,-0.138368,-0.652678,-0.158731,0.00245,79.038183,-7.935383,97.61251
104.197169,987.543342,211.825343,-0.121568,-0.643413,-0.153421,0.00245,79.022209,-7.92116,97.525601
98.218643,983.621396,222.936359,-0.102172,-0.631549,-0.145148,0.002425,79.005086,-7.906051,97.441949
87.72572,978.535017,232.333059,-0.078653,-0.614398,-0.129988,0.002475,78.98751,-7.889429,97.359811
73.877501,976.278913,237.944666,-0.052995,-0.596623,-0.110132,0.002425,78.971294,-7.870792,97.282603
61.493411,971.465118,237.630193,-0.027643,-0.585754,-0.086248,0.00245,78.958093,-7.851438,97.206766
53.806735,966.166573,233.505027,-0.0084,-0.598878,-0.059051,0.002475,78.948714,-7.834019,97.128906
47.584187,964.152932,226.328011,0.008247,-0.640916,-0.035655,0.002425,78.944386,-7.818852,97.047207
45.998048,962.572647,219.440621,0.02077,-0.701232,-0.013251,0.00245,78.945027,-7.808121,96.956586
51.915569,962.726541,214.777146,0.028559,-0.773707,0.003477,0.00245,78.949548,-7.803605,96.856137
62.530503,961.121312,207.194635,0.032836,-0.859663,0.012807,0.00245,78.958547,-7.806184,96.743676
82.052221,963.812184,198.92792,0.034516,-0.955314,0.015315,0.00245,78.972377,-7.817934,96.617595
99.133724,963.180592,185.057036,0.035432,-1.053802,0.011195,0.002425,78.99239,-7.836963,96.478535
113.836018,966.681508,166.390616,0.031919,-1.142446,0.003895,0.00245,79.019979,-7.862269,96.32466
125.915081,969.370023,149.852104,0.027032,-1.223092,-0.008746,0.00245,79.053856,-7.891684,96.158465
138.604197,972.677417,134.14802,0.014967,-1.296613,-0.023009,0.00245,79.092614,-7.924894,95.980926
150.317228,972.732097,117.618357,-0.001222,-1.36409,-0.036953,0.00245,79.135667,-7.961566,95.792868
158.552953,975.869406,103.440903,-0.019243,-1.41216,-0.048699,0.00245,79.181739,-8.000156,95.597129
169.960957,977.306329,90.368489,-0.039097,-1.43877,-0.059646,0.002425,79.229526,-8.040944,95.398776
175.634456,982.982219,79.794178,-0.060326,-1.453129,-0.071328,0.002475,79.278426,-8.082314,95.193559
178.562714,991.053713,73.165442,-0.080944,-1.456898,-0.08335,0.0024,79.326368,-8.121411,94.993232
181.002928,996.083712,68.016463,-0.10202,-1.464132,-0.099322,0.002475,79.373531,-8.159475,94.785084
182.894095,1003.737944,59.159387,-0.123401,-1.459595,-0.113317,0.00245,79.420415,-8.195112,94.578802
176.610542,1009.92946,56.538633,-0.142797,-1.439317,-0.127542,0.00245,79.465096,-8.225661,94.374811
167.27672,1018.884611,54.691406,-0.164789,-1.417893,-0.141968,0.00245,79.506995,-8.250043,94.173302
156.966813,1018.392615,55.453262,-0.190447,-1.408564,-0.157663,0.002425,79.544884,-8.268448,93.974693
143.667643,1017.669729,60.672552,-0.213355,-1.405916,-0.171631,0.00245,79.577813,-8.280683,93.774335
132.930698,1021.020807,67.223346,-0.22878,-1.394612,-0.176353,0.00245,79.606305,-8.288296,93.575715
123.840898,1022.493318,74.83739,-0.244969,-1.37593,-0.173069,0.00245,79.629707,-8.292833,93.380128
119.20449,1019.737314,89.793549,-0.25734,-1.353581,-0.16469,0.00245,79.646052,-8.296417,93.188564
123.41386,1013.728499,98.848571,-0.265129,-1.318391,-0.1522,0.002425,79.657603,-8.302084,93.004529
130.917521,1010.107193,110.280745,-0.268489,-1.264406,-0.136244,0.00245,79.663602,-8.311047,92.827117
138.970229,1006.326815,123.994064,-0.268183,-1.21673,-0.12616,0.00245,79.66417,-8.322686,92.657259
150.988287,1002.891784,137.036453,-0.265129,-1.187652,-0.123732,0.00245,79.660335,-8.337639,92.49213
157.393851,1000.712018,146.864248,-0.258867,-1.17605,-0.128384,0.002425,79.654207,-8.35346,92.330602
164.104441,997.533574,157.209737,-0.25062,-1.1738,-0.13664,0.00245,79.645711,-8.370292,92.168013
169.533919,993.003009,167.175428,-0.246191,-1.169714,-0.146035,0.002475,79.634362,-8.387587,92.004585
172.584187,986.610726,177.331066,-0.2355,-1.165918,-0.157538,0.002425,79.62135,-8.404123,91.845182
177.098585,981.041199,190.123457,-0.222977,-1.164648,-0.166966,0.002475,79.605601,-8.42102,91.683052
180.45388,975.048576,202.315323,-0.209232,-1.163273,-0.17684,0.002425,79.587945,-8.437581,91.524748
181.24695,972.575512,212.32497,-0.187545,-1.156792,-0.187085,0.00245,79.569956,-8.452868,91.365912
180.026842,969.802467,218.003313,-0.168455,-1.144634,-0.196783,0.00245,79.552587,-8.46619,91.2088
179.843826,966.769822,222.116905,-0.151349,-1.122682,-0.205438,0.00245,79.535816,-8.477806,91.054736
176.610542,958.345542,223.838003,-0.133175,-1.090819,-0.2102,0.00245,79.519911,-8.487372,90.905154
168.923865,951.378239,226.026155,-0.115459,-1.046747,-0.213511,0.002425,79.504462,-8.493287,90.763292
159.895071,949.377967,227.87545,-0.096522,-0.994006,-0.214318,0.00245,79.489922,-8.494939,90.627383
149.829185,951.047575,227.703104,-0.076057,-0.941843,-0.214005,0.00245,79.477407,-8.492022,90.498727
138.543192,955.18159,225.038394,-0.056508,-0.90081,-0.212381,0.00245,79.467972,-8.484536,90.37566
127.989263,962.097402,214.253617,-0.044443,-0.881264,-0.210777,0.002425,79.463699,-8.473292,90.256028
118.716447,968.68029,201.949552,-0.035279,-0.87977,-0.212466,0.00245,79.465115,-8.458658,90.134667
113.714007,972.661532,185.776908,-0.032988,-0.8829,-0.211161,0.00245,79.472284,-8.442724,90.012111
111.944851,972.823329,172.530738,-0.037265,-0.888539,-0.209189,0.00245,79.483144,-8.426796,89.888207
110.90776,976.21591,163.676676,-0.043374,-0.900456,-0.205866,0.002425,79.496242,-8.411342,89.763573
112.61591,979.983208,156.163722,-0.049788,-0.919537,-0.206107,0.00245,79.51141,-8.396821,89.634631
116.276232,983.444689,145.947279,-0.058188,-0.940719,-0.208094,0.002475,79.52923,-8.383691,89.500865
117.801367,990.947848,135.864212,-0.06842,-0.957047,-0.210041,0.002425,79.549278,-8.371091,89.366966
122.437775,998.200913,122.840082,-0.078195,-0.96989,-0.216818,0.002475,79.572635,-8.359123,89.227743
123.474866,996.520003,107.031237,-0.092398,-0.988446,-0.229328,0.00245,79.599197,-8.346466,89.086294
123.169839,993.749491,91.593438,-0.11439,-0.997987,-0.240821,0.002425,79.6276,-8.332676,88.943971
120.668619,995.71653,77.329482,-0.135619,-0.991962,-0.241761,0.00245,79.657368,-8.317785,88.800405
116.642265,1000.816183,71.883535,-0.157,-0.977814,-0.231854,0.00245,79.685517,-8.30249,88.658832
116.215227,1006.127152,73.818482,-0.178382,-0.977677,-0.22241,0.00245,79.709958,-8.28817,88.517626
119.082479,1009.058051,78.954845,-0.202817,-0.997881,-0.215854,0.00245,79.729625,-8.276036,88.374024
127.135188,1006.716952,87.867547,-0.22313,-1.028383,-0.214224,0.002425,79.744155,-8.267478,88.228111
138.543192,998.21954,99.785226,-0.243137,-1.05893,-0.215741,0.00245,79.752163,-8.263294,88.07704
148.365056,990.058627,108.398139,-0.254438,-1.079194,-0.218298,0.00245,79.755891,-8.262652,87.923524
155.014641,984.921704,120.414742,-0.264365,-1.081828,-0.221112,0.002425,79.754417,-8.263948,87.771694
163.311371,980.247408,129.657451,-0.266961,-1.071923,-0.22522,0.00245,79.749027,-8.26718,87.620058
167.459736,977.13485,134.378909,-0.266961,-1.05429,-0.23285,0.00245,79.741689,-8.270354,87.470923
170.510005,975.814262,134.131829,-0.268031,-1.032583,-0.243131,0.002475,79.733649,-8.272548,87.323073
167.093704,974.901333,132.413841,-0.272154,-1.010781,-0.254489,0.002425,79.725653,-8.271785,87.180816
164.043436,977.926732,132.872798,-0.282539,-0.99367,-0.269927,0.002475,79.71548,-8.267172,87.037678
156.173743,982.173042,135.873911,-0.290175,-0.977432,-0.284315,0.002425,79.70376,-8.25775,86.899374
146.961933,985.728751,145.292444,-0.292619,-0.96077,-0.292486,0.00245,79.688353,-8.243579,86.762181
131.405564,985.71426,154.437542,-0.290023,-0.942676,-0.29138,0.00245,79.670104,-8.22424,86.627946
114.080039,982.108391,167.941148,-0.279027,-0.928655,-0.287621,0.00245,79.648682,-8.199765,86.496393
99.255735,975.972037,179.410033,-0.267725,-0.917949,-0.272403,0.00245,79.624631,-8.172701,86.36728
88.274768,969.62738,187.759674,-0.250162,-0.915909,-0.257022,0.002425,79.600171,-8.144629,86.240575
82.479258,967.247407,196.036649,-0.232446,-0.92521,-0.239438,0.00245,79.575352,-8.117458,86.112095
79.123963,966.259085,201.319003,-0.215646,-0.937076,-0.224966,0.00245,79.551379,-8.091695,85.982565
78.818936,969.965018,205.822556,-0.197167,-0.944067,-0.206526,0.002425,79.529085,-8.068656,85.854025
81.442167,972.399496,210.403858,-0.176549,-0.949363,-0.188631,0.00245,79.508353,-8.049111,85.724038
82.84529,974.948994,209.685957,-0.156389,-0.962276,-0.172365,0.00245,79.491106,-8.032665,85.592604
87.115666,983.229543,207.241877,-0.135772,-0.97653,-0.15908,0.00245,79.478359,-8.019683,85.459333
86.810639,987.235168,200.850058,-0.114696,-0.989304,-0.143408,0.002425,79.471076,-8.009033,85.325752
82.967301,988.249844,193.318092,-0.096063,-1.007231,-0.130514,0.00245,79.469125,-7.999545,85.188282
79.978038,989.397333,190.830151,-0.081402,-1.018525,-0.112457,0.00245,79.470218,-7.991915,85.049589
75.34163,989.997857,190.407055,-0.066435,-1.022655,-0.090836,0.002475,79.473605,-7.986066,84.909443
70.705222,990.880665,189.047592,-0.050246,-1.026689,-0.070292,0.00245,79.479652,-7.981529,84.770623
69.851147,990.679801,191.506917,-0.034516,-1.043102,-0.05516,0.002425,79.487226,-7.979012,84.631459
71.071254,989.422277,191.525272,-0.019854,-1.074855,-0.042842,0.002475,79.497519,-7.979839,84.485287
73.816496,988.460967,190.547868,-0.00336,-1.114866,-0.035442,0.002425,79.510765,-7.983077,84.336715
75.707662,988.123715,192.787221,0.009927,-1.159865,-0.032192,0.00245,79.526094,-7.988697,84.180525
77.84285,987.482152,194.453911,0.021381,-1.210184,-0.033013,0.00245,79.543363,-7.996089,84.017383
81.259151,988.715486,194.805848,0.031003,-1.271178,-0.041829,0.002425,79.562835,-8.004489,83.847279
86.200586,988.037117,188.881931,0.039861,-1.337645,-0.050046,0.00245,79.586843,-8.015221,83.665687
96.998536,987.943081,179.398073,0.042152,-1.403294,-0.063091,0.00245,79.61538,-8.02915,83.474194
114.263055,990.748972,165.832156,0.035737,-1.449986,-0.079376,0.00245,79.64831,-8.047289,83.275153
126.952172,992.12142,155.43904,0.022756,-1.45875,-0.09351,0.00245,79.682872,-8.067512,83.074061
137.140068,985.291066,148.761459,0.007178,-1.446193,-0.106252,0.002425,79.716463,-8.088753,82.876172
142.020498,978.316325,145.371042,-0.008247,-1.426456,-0.119505,0.00245,79.748434,-8.109564,82.678569
145.558809,974.377996,143.194097,-0.023672,-1.417111,-0.136608,0.00245,79.778526,-8.128897,82.481767
148.060029,979.51888,146.655674,-0.035585,-1.420246,-0.156011,0.00245,79.806111,-8.145961,82.284164
